,UnderlyingPrice,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
564,174.09,GS160415C00090000,call,04/15/2016,01/05/2016,90.0,0.0,81.95,85.85,0,0,0,0.5228,0.0,0.889,0.9928,0.0003,-0.001,0.0145,GS160415C00090000
565,174.09,GS160415P00090000,put,04/15/2016,01/05/2016,90.0,0.17,0.09,0.22,0,141,141,0.5538,0.5213,0.5864,-0.0079,0.0004,-0.0055,0.0198,GS160415P00090000
566,174.09,GS160415C00095000,call,04/15/2016,01/05/2016,95.0,0.0,77.15,80.75,0,0,0,0.5155,0.0,0.8171,0.9895,0.0005,-0.0028,0.0219,GS160415C00095000
567,174.09,GS160415P00095000,put,04/15/2016,01/05/2016,95.0,0.38,0.17,0.23,0,80,80,0.5347,0.5232,0.5462,-0.0109,0.0006,-0.006999999999999999,0.0261,GS160415P00095000
568,174.09,GS160415C00100000,call,04/15/2016,01/05/2016,100.0,0.0,72.2,75.9,0,0,0,0.5036,0.0,0.7732,0.9854,0.0007,-0.0049,0.0305,GS160415C00100000
569,174.09,GS160415P00100000,put,04/15/2016,01/05/2016,100.0,0.17,0.23,0.28,0,98,98,0.512,0.5044,0.5196,-0.0141,0.0008,-0.0084,0.0328,GS160415P00100000
570,174.09,GS160415C00105000,call,04/15/2016,01/05/2016,105.0,0.0,67.15,71.05,0,0,0,0.4832,0.0,0.73,0.9812,0.001,-0.0066,0.0387,GS160415C00105000
571,174.09,GS160415P00105000,put,04/15/2016,01/05/2016,105.0,0.29,0.26,0.38,0,93,93,0.4881,0.4732,0.503,-0.018000000000000002,0.001,-0.0099,0.0403,GS160415P00105000
572,174.09,GS160415C00110000,call,04/15/2016,01/05/2016,110.0,0.0,62.35,65.95,0,0,0,0.4624,0.0,0.6672,0.9761,0.0013,-0.0084,0.0484,GS160415C00110000
573,174.09,GS160415P00110000,put,04/15/2016,01/05/2016,110.0,0.45,0.36,0.43,0,75,75,0.4651,0.45799999999999996,0.4721,-0.0228,0.0013,-0.0115,0.0494,GS160415P00110000
574,174.09,GS160415C00115000,call,04/15/2016,01/05/2016,115.0,60.1,57.45,61.15,0,1,1,0.4381,0.0,0.6303,0.9706,0.0016,-0.01,0.0583,GS160415C00115000
575,174.09,GS160415P00115000,put,04/15/2016,01/05/2016,115.0,0.49,0.47,0.52,20,48,68,0.4434,0.4392,0.4475,-0.0291,0.0016,-0.0135,0.0606,GS160415P00115000
576,174.09,GS160415C00120000,call,04/15/2016,01/05/2016,120.0,0.0,52.5,56.3,0,0,0,0.4146,0.0,0.5896,0.9635,0.002,-0.0118,0.0703,GS160415C00120000
577,174.09,GS160415P00120000,put,04/15/2016,01/05/2016,120.0,0.59,0.58,0.62,1,249,250,0.4194,0.4166,0.4221,-0.0363,0.0021,-0.0153,0.0726,GS160415P00120000
578,174.09,GS160415C00125000,call,04/15/2016,01/05/2016,125.0,68.0,47.5,51.35,0,2,2,0.3907,0.0,0.5427,0.955,0.0026,-0.0137,0.084,GS160415C00125000
579,174.09,GS160415P00125000,put,04/15/2016,01/05/2016,125.0,0.78,0.7,0.76,16,46,52,0.3961,0.3926,0.3996,-0.0453,0.0026,-0.0173,0.087,GS160415P00125000
580,174.09,GS160415C00130000,call,04/15/2016,01/05/2016,130.0,52.0,42.65,46.6,0,33,33,0.3614,0.0,0.5085,0.9466,0.0032,-0.0148,0.0967,GS160415C00130000
581,174.09,GS160415P00130000,put,04/15/2016,01/05/2016,130.0,0.97,0.86,0.95,10,139,129,0.3746,0.3703,0.3789,-0.0573,0.0034,-0.0197,0.1048,GS160415P00130000
582,174.09,GS160415C00135000,call,04/15/2016,01/05/2016,135.0,0.0,38.95,41.1,0,0,0,0.3337,0.2357,0.4317,0.9357,0.004,-0.0161,0.1125,GS160415C00135000
583,174.09,GS160415P00135000,put,04/15/2016,01/05/2016,135.0,1.21,1.06,1.19,21,217,218,0.3535,0.3483,0.3586,-0.0726,0.0043,-0.0224,0.1259,GS160415P00135000
584,174.09,GS160415C00140000,call,04/15/2016,01/05/2016,140.0,44.5,34.25,36.05,0,5,5,0.3178,0.2526,0.3831,0.9149,0.0053,-0.0196,0.14,GS160415C00140000
585,174.09,GS160415P00140000,put,04/15/2016,01/05/2016,140.0,1.51,1.38,1.5,3,195,198,0.3352,0.3313,0.3392,-0.0935,0.0055,-0.0257,0.1524,GS160415P00140000
586,174.09,GS160415C00145000,call,04/15/2016,01/05/2016,145.0,30.54,29.7,31.7,2,9,11,0.3141,0.2584,0.3698,0.8801,0.0069,-0.0258,0.1806,GS160415C00145000
587,174.09,GS160415P00145000,put,04/15/2016,01/05/2016,145.0,1.91,1.8,1.93,16,279,289,0.3183,0.3147,0.3218,-0.1209,0.0069,-0.0294,0.1835,GS160415P00145000
588,174.09,GS160415C00150000,call,04/15/2016,01/05/2016,150.0,25.9,25.25,26.55,6,47,51,0.2848,0.2533,0.3163,0.8543,0.0087,-0.027000000000000003,0.207,GS160415C00150000
589,174.09,GS160415P00150000,put,04/15/2016,01/05/2016,150.0,2.45,2.37,2.51,28,411,426,0.3028,0.2996,0.306,-0.1566,0.0087,-0.0335,0.2189,GS160415P00150000
590,174.09,GS160415C00155000,call,04/15/2016,01/05/2016,155.0,24.91,21.85,22.35,0,35,35,0.2919,0.2823,0.3015,0.794,0.0106,-0.0354,0.2587,GS160415C00155000
591,174.09,GS160415P00155000,put,04/15/2016,01/05/2016,155.0,3.3,3.15,3.3,19,369,379,0.289,0.2861,0.292,-0.2025,0.0107,-0.0376,0.2573,GS160415P00155000
592,174.09,GS160415C00160000,call,04/15/2016,01/05/2016,160.0,18.08,17.9,18.6,3,229,230,0.2828,0.2714,0.2941,0.7353,0.0126,-0.0399,0.2976,GS160415C00160000
593,174.09,GS160415P00160000,put,04/15/2016,01/05/2016,160.0,4.35,4.15,4.3,22,1035,1043,0.2751,0.2725,0.2776,-0.2587,0.0129,-0.0412,0.2951,GS160415P00160000
594,174.09,GS160415C00165000,call,04/15/2016,01/05/2016,165.0,14.4,14.25,14.7,29,429,446,0.2663,0.2595,0.2731,0.6698,0.0149,-0.0419,0.3297,GS160415C00165000
595,174.09,GS160415P00165000,put,04/15/2016,01/05/2016,165.0,5.62,5.5,5.75,4,970,970,0.2649,0.2612,0.2687,-0.32799999999999996,0.0149,-0.0444,0.3294,GS160415P00165000
596,174.09,GS160415C00170000,call,04/15/2016,01/05/2016,170.0,10.9,11.05,11.45,7,381,386,0.2567,0.251,0.2623,0.5907,0.0165,-0.0436,0.3539,GS160415C00170000
597,174.09,GS160415P00170000,put,04/15/2016,01/05/2016,170.0,7.7,7.3,7.5,293,1740,1691,0.2555,0.2526,0.2583,-0.4075,0.0166,-0.0462,0.3539,GS160415P00170000
598,174.09,GS160415C00175000,call,04/15/2016,01/05/2016,175.0,8.5,8.35,8.65,124,361,467,0.2492,0.2451,0.2533,0.5044,0.0175,-0.0437,0.3635,GS160415C00175000
599,174.09,GS160415P00175000,put,04/15/2016,01/05/2016,175.0,9.65,9.5,9.75,60,1266,1269,0.2473,0.2439,0.2508,-0.4944,0.0176,-0.0462,0.3635,GS160415P00175000
600,174.09,GS160415C00180000,call,04/15/2016,01/05/2016,180.0,6.18,6.1,6.35,639,807,1042,0.2431,0.2395,0.2466,0.4158,0.0176,-0.0419,0.3555,GS160415C00180000
601,174.09,GS160415P00180000,put,04/15/2016,01/05/2016,180.0,12.25,12.2,12.45,25,2125,2098,0.2404,0.2369,0.2439,-0.5841,0.0177,-0.0442,0.3553,GS160415P00180000
602,174.09,GS160415C00185000,call,04/15/2016,01/05/2016,185.0,4.1,4.35,4.5,91,803,846,0.2382,0.2359,0.2404,0.3304,0.0167,-0.0383,0.3304,GS160415C00185000
603,174.09,GS160415P00185000,put,04/15/2016,01/05/2016,185.0,14.85,15.3,15.7,7,303,296,0.2346,0.2285,0.2406,-0.6711,0.0168,-0.0404,0.3291,GS160415P00185000
604,174.09,GS160415C00190000,call,04/15/2016,01/05/2016,190.0,2.85,2.97,3.15,231,1441,1560,0.2346,0.2316,0.2377,0.2534,0.0149,-0.0334,0.2919,GS160415C00190000
605,174.09,GS160415P00190000,put,04/15/2016,01/05/2016,190.0,20.0,19.05,19.35,2,2508,2508,0.2327,0.2276,0.2379,-0.747,0.015,-0.0358,0.2907,GS160415P00190000
606,174.09,GS160415C00195000,call,04/15/2016,01/05/2016,195.0,2.0,2.0,2.12,52,1417,1408,0.2318,0.2294,0.2343,0.1876,0.0127,-0.0278,0.2456,GS160415C00195000
607,174.09,GS160415P00195000,put,04/15/2016,01/05/2016,195.0,22.5,22.2,24.5,0,256,256,0.2314,0.1839,0.2789,-0.8113,0.0127,-0.0306,0.2452,GS160415P00195000
608,174.09,GS160415C00200000,call,04/15/2016,01/05/2016,200.0,1.36,1.28,1.42,49,3792,3815,0.2298,0.2263,0.2333,0.1344,0.0103,-0.0222,0.1975,GS160415C00200000
609,174.09,GS160415P00200000,put,04/15/2016,01/05/2016,200.0,26.25,26.5,28.7,0,418,418,0.2209,0.1603,0.2814,-0.8744,0.0101,-0.023,0.1868,GS160415P00200000
610,174.09,GS160415C00205000,call,04/15/2016,01/05/2016,205.0,0.92,0.86,0.97,63,599,549,0.2322,0.2288,0.2356,0.0975,0.0081,-0.0179,0.1572,GS160415C00205000
611,174.09,GS160415P00205000,put,04/15/2016,01/05/2016,205.0,31.47,31.55,33.4,1,159,160,0.243,0.1876,0.2984,-0.8895,0.0084,-0.0231,0.1702,GS160415P00205000
612,174.09,GS160415C00210000,call,04/15/2016,01/05/2016,210.0,0.6,0.54,0.66,27,559,559,0.23199999999999998,0.22699999999999998,0.237,0.0674,0.0062,-0.0136,0.11900000000000001,GS160415C00210000
613,174.09,GS160415P00210000,put,04/15/2016,01/05/2016,210.0,34.27,36.25,38.4,2,189,187,0.2417,0.1572,0.3262,-0.9221,0.0065,-0.0184,0.1309,GS160415P00210000
614,174.09,GS160415C00215000,call,04/15/2016,01/05/2016,215.0,0.55,0.4,0.47,0,313,313,0.2381,0.2344,0.2417,0.0503,0.0048,-0.0111,0.0945,GS160415C00215000
615,174.09,GS160415P00215000,put,04/15/2016,01/05/2016,215.0,39.07,40.05,43.4,0,85,85,0.257,0.0,0.3525,-0.9331,0.0054,-0.0175,0.1161,GS160415P00215000
616,174.09,GS160415C00220000,call,04/15/2016,01/05/2016,220.0,0.4,0.26,0.37,1,139,140,0.2431,0.2354,0.2509,0.0371,0.0036,-0.0089,0.0739,GS160415C00220000
617,174.09,GS160415P00220000,put,04/15/2016,01/05/2016,220.0,43.9,44.9,48.8,0,22,22,0.2711,0.0,0.3969,-0.9422,0.0046,-0.0166,0.1032,GS160415P00220000
618,174.09,GS160415C00225000,call,04/15/2016,01/05/2016,225.0,0.32,0.19,0.26,0,348,348,0.2475,0.2413,0.2536,0.0271,0.0028,-0.006999999999999999,0.057,GS160415C00225000
619,174.09,GS160415P00225000,put,04/15/2016,01/05/2016,225.0,0.0,49.8,53.75,0,0,0,0.2846,0.0,0.4192,-0.9495,0.0039,-0.0158,0.0924,GS160415P00225000
620,174.09,GS160415C00230000,call,04/15/2016,01/05/2016,230.0,0.23,0.13,0.21,0,69,69,0.2534,0.2447,0.2622,0.0206,0.0021,-0.0057,0.0452,GS160415C00230000
621,174.09,GS160415P00230000,put,04/15/2016,01/05/2016,230.0,0.0,54.6,58.4,0,0,0,0.2956,0.0,0.4249,-0.9566,0.0033,-0.0147,0.0814,GS160415P00230000
622,174.09,GS160415C00235000,call,04/15/2016,01/05/2016,235.0,0.31,0.09,0.22,0,53,53,0.2642,0.2478,0.2807,0.0175,0.0018,-0.0051,0.0394,GS160415C00235000
623,174.09,GS160415P00235000,put,04/15/2016,01/05/2016,235.0,0.0,59.7,63.45,0,0,0,0.3049,0.0,0.4498,-0.9631,0.0028,-0.0135,0.071,GS160415P00235000
624,174.09,GS160415C00240000,call,04/15/2016,01/05/2016,240.0,0.53,0.07,0.19,0,51,51,0.2725,0.2545,0.2905,0.0143,0.0015,-0.0045,0.0333,GS160415C00240000
625,174.09,GS160415P00240000,put,04/15/2016,01/05/2016,240.0,0.0,64.7,68.55,0,0,0,0.3251,0.0,0.4768,-0.9631,0.0026,-0.0142,0.0709,GS160415P00240000
626,174.09,GS160415C00245000,call,04/15/2016,01/05/2016,245.0,0.18,0.05,0.18,0,1,1,0.281,0.2584,0.3036,0.012,0.0012,-0.004,0.0285,GS160415C00245000
627,174.09,GS160415P00245000,put,04/15/2016,01/05/2016,245.0,0.0,69.75,73.6,0,0,0,0.3465,0.0,0.5005,-0.9624,0.0025,-0.0152,0.0721,GS160415P00245000
628,174.09,GS160415C00250000,call,04/15/2016,01/05/2016,250.0,0.14,0.05,0.15,0,38,38,0.2912,0.2716,0.3107,0.0106,0.0011,-0.0037,0.0255,GS160415C00250000
629,174.09,GS160415P00250000,put,04/15/2016,01/05/2016,250.0,0.0,74.55,78.45,0,0,0,0.36,0.0,0.5123,-0.9649,0.0023,-0.0149,0.0679,GS160415P00250000
630,174.09,GS160415C00255000,call,04/15/2016,01/05/2016,255.0,0.35,0.04,0.14,0,2,2,0.3,0.2779,0.3221,0.0092,0.0009,-0.0033,0.0225,GS160415C00255000
631,174.09,GS160415P00255000,put,04/15/2016,01/05/2016,255.0,0.0,79.75,83.5,0,0,0,0.3702,0.0,0.5347,-0.9682,0.002,-0.0142,0.0624,GS160415P00255000
632,174.09,GS160415C00260000,call,04/15/2016,01/05/2016,260.0,0.0,0.03,0.13,0,0,0,0.307,0.2813,0.3327,0.0077,0.0008,-0.0029,0.0194,GS160415C00260000
633,174.09,GS160415P00260000,put,04/15/2016,01/05/2016,260.0,0.0,84.65,88.4,0,0,0,0.3796,0.0,0.5476,-0.9712,0.0018,-0.0135,0.0571,GS160415P00260000
634,174.09,GS160415C00265000,call,04/15/2016,01/05/2016,265.0,0.0,0.03,0.12,0,0,0,0.3179,0.293,0.3427,0.0072,0.0007,-0.0029,0.0182,GS160415C00265000
635,174.09,GS160415P00265000,put,04/15/2016,01/05/2016,265.0,0.0,89.65,93.35,0,0,0,0.39,0.0,0.5627,-0.9735,0.0016,-0.0131,0.0532,GS160415P00265000
636,174.09,GS160415C00270000,call,04/15/2016,01/05/2016,270.0,0.0,0.02,0.11,0,0,0,0.3219,0.293,0.3509,0.0058,0.0006,-0.0024,0.015,GS160415C00270000
637,174.09,GS160415P00270000,put,04/15/2016,01/05/2016,270.0,0.0,94.5,98.35,0,0,0,0.3964,0.0,0.5804,-0.9765,0.0014,-0.0122,0.0477,GS160415P00270000
638,174.09,GS160415C00275000,call,04/15/2016,01/05/2016,275.0,0.0,0.02,0.11,0,0,0,0.3336,0.3038,0.3633,0.0056,0.0005,-0.0024,0.0146,GS160415C00275000
639,174.09,GS160415P00275000,put,04/15/2016,01/05/2016,275.0,0.0,99.55,103.5,0,0,0,0.4163,0.0,0.6073,-0.9753,0.0014,-0.0131,0.0499,GS160415P00275000
640,174.09,GS160415C00280000,call,04/15/2016,01/05/2016,280.0,0.0,0.01,0.1,0,0,0,0.33399999999999996,0.2967,0.3713,0.0042,0.0004,-0.0019,0.0113,GS160415C00280000
641,174.09,GS160415P00280000,put,04/15/2016,01/05/2016,280.0,0.0,104.6,108.55,0,0,0,0.4345,0.0,0.6273,-0.9745,0.0014,-0.0138,0.0513,GS160415P00280000
642,174.09,GS160415C00285000,call,04/15/2016,01/05/2016,285.0,0.14,0.0,0.09,0,1,1,0.3493,0.0,0.3784,0.0045,0.0004,-0.0021,0.0121,GS160415C00285000
643,174.09,GS160415P00285000,put,04/15/2016,01/05/2016,285.0,0.0,109.6,113.4,0,0,0,0.4513,0.0,0.6341,-0.9741,0.0014,-0.0144,0.052000000000000005,GS160415P00285000
644,174.09,GS160415C00290000,call,04/15/2016,01/05/2016,290.0,0.0,0.0,0.09,0,0,0,0.3593,0.0,0.3897,0.0043,0.0004,-0.0021,0.0116,GS160415C00290000
645,174.09,GS160415P00290000,put,04/15/2016,01/05/2016,290.0,108.54,114.5,118.5,0,1,1,0.4617,0.0,0.6566,-0.9753,0.0013,-0.0142,0.0498,GS160415P00290000
646,174.09,GS160415C00295000,call,04/15/2016,01/05/2016,295.0,0.04,0.0,0.08,0,6,6,0.3683,0.0,0.3956,0.0041,0.0004,-0.002,0.0111,GS160415C00295000
647,174.09,GS160415P00295000,put,04/15/2016,01/05/2016,295.0,113.0,119.6,123.55,0,6,6,0.4836,0.0,0.6756,-0.9734,0.0013,-0.0156,0.0533,GS160415P00295000
648,174.09,GS160715C00100000,call,07/15/2016,01/05/2016,100.0,0.0,72.3,76.45,0,0,0,0.4427,0.0,0.6042,0.9676,0.0012,-0.0076,0.0853,GS160715C00100000
649,174.09,GS160715P00100000,put,07/15/2016,01/05/2016,100.0,0.64,0.53,0.66,3,17,20,0.4263,0.4178,0.4348,-0.026000000000000002,0.0011,-0.0085,0.0761,GS160715P00100000
650,174.09,GS160715C00105000,call,07/15/2016,01/05/2016,105.0,0.0,67.4,71.6,0,0,0,0.4248,0.0,0.5693,0.9608,0.0015,-0.009000000000000001,0.1012,GS160715C00105000
651,174.09,GS160715P00105000,put,07/15/2016,01/05/2016,105.0,0.0,0.66,0.83,0,0,0,0.4106,0.4014,0.4199,-0.0327,0.0014,-0.01,0.0922,GS160715P00105000
652,174.09,GS160715C00110000,call,07/15/2016,01/05/2016,110.0,0.0,62.5,66.9,0,0,0,0.4014,0.0,0.5427,0.9545,0.0018,-0.0099,0.115,GS160715C00110000
653,174.09,GS160715P00110000,put,07/15/2016,01/05/2016,110.0,0.0,0.81,0.98,0,0,0,0.3926,0.3848,0.4004,-0.0401,0.0017,-0.0113,0.1088,GS160715P00110000
654,174.09,GS160715C00115000,call,07/15/2016,01/05/2016,115.0,0.0,57.65,61.85,0,0,0,0.3846,0.0,0.4992,0.9449,0.0022,-0.0114,0.1352,GS160715C00115000
655,174.09,GS160715P00115000,put,07/15/2016,01/05/2016,115.0,1.0,0.99,1.11,0,19,19,0.3732,0.3684,0.3779,-0.0483,0.0021,-0.0124,0.1264,GS160715P00115000
656,174.09,GS160715C00120000,call,07/15/2016,01/05/2016,120.0,0.0,53.4,56.95,0,0,0,0.3639,0.0,0.4641,0.9352,0.0027,-0.0125,0.1546,GS160715C00120000
657,174.09,GS160715P00120000,put,07/15/2016,01/05/2016,120.0,1.26,1.21,1.35,3,102,105,0.3574,0.3527,0.3621,-0.0595,0.0026,-0.0141,0.1491,GS160715P00120000
658,174.09,GS160715C00125000,call,07/15/2016,01/05/2016,125.0,0.0,48.65,51.55,0,0,0,0.3418,0.0,0.4084,0.9244,0.0032,-0.0135,0.1748,GS160715C00125000
659,174.09,GS160715P00125000,put,07/15/2016,01/05/2016,125.0,1.2,1.47,1.64,0,2,2,0.3418,0.3369,0.3467,-0.0731,0.0032,-0.0158,0.1748,GS160715P00125000
660,174.09,GS160715C00130000,call,07/15/2016,01/05/2016,130.0,0.0,44.25,47.05,0,0,0,0.3198,0.2474,0.3921,0.9118,0.0039,-0.0144,0.1972,GS160715C00130000
661,174.09,GS160715P00130000,put,07/15/2016,01/05/2016,130.0,2.0,1.8,2.0,0,10,10,0.3272,0.3223,0.3321,-0.0898,0.0039,-0.0177,0.2042,GS160715P00130000
662,174.09,GS160715C00135000,call,07/15/2016,01/05/2016,135.0,0.0,39.95,42.1,0,0,0,0.3112,0.2653,0.3572,0.8884,0.0048,-0.0171,0.2354,GS160715C00135000
663,174.09,GS160715P00135000,put,07/15/2016,01/05/2016,135.0,2.35,2.25,2.46,0,7,7,0.3144,0.31,0.3189,-0.111,0.0048,-0.0198,0.2384,GS160715P00135000
664,174.09,GS160715C00140000,call,07/15/2016,01/05/2016,140.0,44.3,35.65,37.75,0,1,1,0.305,0.2668,0.3431,0.8591,0.0057,-0.0202,0.2781,GS160715C00140000
665,174.09,GS160715P00140000,put,07/15/2016,01/05/2016,140.0,2.88,2.8,3.05,453,23,476,0.3025,0.298,0.307,-0.1369,0.0057,-0.0221,0.276,GS160715P00140000
666,174.09,GS160715C00145000,call,07/15/2016,01/05/2016,145.0,35.25,31.0,33.45,0,1,1,0.2878,0.2489,0.3267,0.8318,0.0069,-0.0217,0.3135,GS160715C00145000
667,174.09,GS160715P00145000,put,07/15/2016,01/05/2016,145.0,2.39,3.5,3.75,0,30,30,0.2909,0.287,0.2949,-0.1678,0.0068,-0.0244,0.316,GS160715P00145000
668,174.09,GS160715C00150000,call,07/15/2016,01/05/2016,150.0,36.3,27.95,28.5,0,147,147,0.2824,0.2747,0.2901,0.7914,0.008,-0.0247,0.3589,GS160715C00150000
669,174.09,GS160715P00150000,put,07/15/2016,01/05/2016,150.0,4.55,4.35,4.65,2,187,187,0.2803,0.2761,0.2845,-0.2048,0.008,-0.0267,0.3575,GS160715P00150000
670,174.09,GS160715C00155000,call,07/15/2016,01/05/2016,155.0,0.0,24.05,24.65,0,0,0,0.2738,0.2663,0.2813,0.7474,0.0092,-0.0269,0.4001,GS160715C00155000
671,174.09,GS160715P00155000,put,07/15/2016,01/05/2016,155.0,5.7,5.45,5.75,1,217,218,0.271,0.2672,0.2747,-0.2485,0.0093,-0.0288,0.3988,GS160715P00155000
672,174.09,GS160715C00160000,call,07/15/2016,01/05/2016,160.0,21.7,20.35,21.0,0,123,123,0.2647,0.2574,0.2721,0.6977,0.0104,-0.0287,0.4375,GS160715C00160000
673,174.09,GS160715P00160000,put,07/15/2016,01/05/2016,160.0,7.0,6.8,7.1,5,336,337,0.2624,0.259,0.2658,-0.2987,0.0105,-0.0306,0.4368,GS160715P00160000
674,174.09,GS160715C00165000,call,07/15/2016,01/05/2016,165.0,18.5,17.0,17.55,0,26,26,0.256,0.2501,0.2618,0.6421,0.0115,-0.0299,0.4687,GS160715C00165000
675,174.09,GS160715P00165000,put,07/15/2016,01/05/2016,165.0,7.88,8.4,8.7,0,184,184,0.2539,0.2507,0.2571,-0.3548,0.0116,-0.0319,0.4684,GS160715P00165000
676,174.09,GS160715C00170000,call,07/15/2016,01/05/2016,170.0,14.0,13.95,14.4,8,125,133,0.2475,0.2429,0.2521,0.581,0.0125,-0.0304,0.4908,GS160715C00170000
677,174.09,GS160715P00170000,put,07/15/2016,01/05/2016,170.0,10.45,10.3,10.65,60,328,384,0.2465,0.2429,0.2501,-0.4165,0.0125,-0.0326,0.4908,GS160715P00170000
678,174.09,GS160715C00175000,call,07/15/2016,01/05/2016,175.0,11.14,11.3,11.7,74,25,94,0.2419,0.2379,0.2458,0.516,0.013000000000000001,-0.0305,0.5011,GS160715C00175000
679,174.09,GS160715P00175000,put,07/15/2016,01/05/2016,175.0,12.83,12.6,12.95,48,250,292,0.2404,0.2369,0.2439,-0.4818,0.0131,-0.0326,0.5011,GS160715P00175000
680,174.09,GS160715C00180000,call,07/15/2016,01/05/2016,180.0,9.0,8.9,9.4,8,298,303,0.2366,0.2315,0.2417,0.4495,0.0132,-0.0297,0.4977,GS160715C00180000
681,174.09,GS160715P00180000,put,07/15/2016,01/05/2016,180.0,15.37,15.25,15.6,5,1157,1162,0.2349,0.2314,0.2385,-0.5488,0.0133,-0.0318,0.4976,GS160715P00180000
682,174.09,GS160715C00185000,call,07/15/2016,01/05/2016,185.0,7.08,6.95,7.4,27,176,182,0.2326,0.2278,0.2374,0.3842,0.013000000000000001,-0.0283,0.4807,GS160715C00185000
683,174.09,GS160715P00185000,put,07/15/2016,01/05/2016,185.0,18.35,18.25,18.55,26,196,222,0.2295,0.2264,0.2327,-0.6155,0.0132,-0.0302,0.4798,GS160715P00185000
684,174.09,GS160715C00190000,call,07/15/2016,01/05/2016,190.0,5.45,5.35,5.75,14,192,192,0.2295,0.2248,0.2341,0.3225,0.0124,-0.0263,0.4515,GS160715C00190000
685,174.09,GS160715P00190000,put,07/15/2016,01/05/2016,190.0,21.75,21.55,21.95,0,161,161,0.2254,0.221,0.2299,-0.679,0.0125,-0.027999999999999997,0.4492,GS160715P00190000
686,174.09,GS160715C00195000,call,07/15/2016,01/05/2016,195.0,4.9,4.05,4.35,101,135,234,0.2256,0.222,0.2293,0.2643,0.0115,-0.0237,0.4118,GS160715C00195000
687,174.09,GS160715P00195000,put,07/15/2016,01/05/2016,195.0,25.25,25.1,25.65,9,43,52,0.2209,0.2142,0.2277,-0.7387,0.0116,-0.0252,0.4074,GS160715P00195000
688,174.09,GS160715C00200000,call,07/15/2016,01/05/2016,200.0,3.0,3.05,3.3,31,269,272,0.2235,0.2209,0.2261,0.2136,0.0103,-0.0209,0.3665,GS160715C00200000
689,174.09,GS160715P00200000,put,07/15/2016,01/05/2016,200.0,28.37,28.25,30.75,0,17,17,0.2207,0.18600000000000003,0.2554,-0.7873,0.0104,-0.0227,0.363,GS160715P00200000
690,174.09,GS160715C00205000,call,07/15/2016,01/05/2016,205.0,2.37,2.17,2.5,15,225,233,0.2212,0.2157,0.2267,0.16899999999999998,0.009000000000000001,-0.018000000000000002,0.3175,GS160715C00205000
691,174.09,GS160715P00205000,put,07/15/2016,01/05/2016,205.0,28.0,32.45,35.0,0,31,31,0.2179,0.1766,0.2592,-0.8326,0.009000000000000001,-0.0197,0.3124,GS160715P00205000
692,174.09,GS160715C00210000,call,07/15/2016,01/05/2016,210.0,1.8,1.58,1.82,1,72,72,0.21899999999999997,0.2145,0.2235,0.1311,0.0077,-0.015,0.268,GS160715C00210000
693,174.09,GS160715P00210000,put,07/15/2016,01/05/2016,210.0,29.95,36.85,39.45,0,33,33,0.2137,0.1623,0.2651,-0.8729,0.0076,-0.0164,0.2586,GS160715P00210000
694,174.09,GS160715C00215000,call,07/15/2016,01/05/2016,215.0,2.05,1.15,1.4,0,36,36,0.2199,0.2145,0.2254,0.1033,0.0065,-0.0128,0.2263,GS160715C00215000
695,174.09,GS160715P00215000,put,07/15/2016,01/05/2016,215.0,31.95,41.4,44.1,0,1,1,0.1992,0.1241,0.2742,-0.9183,0.0059,-0.0118,0.1859,GS160715P00215000
696,174.09,GS160715C00220000,call,07/15/2016,01/05/2016,220.0,0.93,0.83,1.03,1,18,19,0.2197,0.2139,0.2255,0.0794,0.0053,-0.0105,0.1862,GS160715C00220000
697,174.09,GS160715P00220000,put,07/15/2016,01/05/2016,220.0,0.0,46.3,49.1,0,0,0,0.22399999999999998,0.0,0.293,-0.9135,0.0055,-0.0135,0.1942,GS160715P00220000
698,174.09,GS160715C00225000,call,07/15/2016,01/05/2016,225.0,0.9,0.62,0.78,0,11,11,0.2208,0.2156,0.226,0.0616,0.0044,-0.0087,0.1531,GS160715C00225000
699,174.09,GS160715P00225000,put,07/15/2016,01/05/2016,225.0,43.69,50.8,53.85,0,1,1,0.2332,0.0,0.3023,-0.9241,0.0047,-0.0128,0.1753,GS160715P00225000
700,174.09,GS160715C00230000,call,07/15/2016,01/05/2016,230.0,0.79,0.45,0.64,0,16,16,0.2238,0.2164,0.2311,0.049,0.0036,-0.0074,0.1278,GS160715C00230000
701,174.09,GS160715P00230000,put,07/15/2016,01/05/2016,230.0,0.0,55.0,58.95,0,0,0,0.2366,0.0,0.32299999999999995,-0.9376,0.004,-0.0114,0.1497,GS160715P00230000
702,174.09,GS160715C00235000,call,07/15/2016,01/05/2016,235.0,0.0,0.34,0.52,0,0,0,0.2274,0.2193,0.2355,0.0395,0.003,-0.0063,0.1075,GS160715C00235000
703,174.09,GS160715P00235000,put,07/15/2016,01/05/2016,235.0,0.0,59.5,63.95,0,0,0,0.2174,0.0,0.3396,-0.9649,0.0027,-0.0074,0.0917,GS160715P00235000
